month,pct,seven_day,all_QI,percent_7_day
2018-07-01,03H,55587,1585594,0.03505752418336598
2019-04-01,08W,64428,1837795,0.035057228907467916
2019-05-01,05Q,71687,2048788,0.034989955036831534
2017-06-01,08F,78666,2248462,0.034986581939121054
2019-07-01,08W,66913,1916650,0.034911434012469676
2018-03-01,03H,56889,1631141,0.034876813224607804
2017-02-01,04Q,39270,1126746,0.03485257546953795
2019-01-01,08W,67340,1932434,0.034847244459577924
2018-10-01,03H,58086,1667249,0.034839427104169804
2018-01-01,08F,80983,2326320,0.03481163382509715
2018-10-01,08W,65884,1896422,0.03474121266258248
2017-08-01,08F,76881,2214996,0.03470931775949031
2017-02-01,08F,71666,2067905,0.03465633092429295
2018-05-01,03H,55888,1617004,0.034562685064477267
2019-01-01,08F,82208,2384349,0.03447817412635482
2019-07-01,08E,75565,2195945,0.03441115328480449
2017-01-01,08F,77077,2240398,0.03440326227750605
2018-01-01,04Q,43631,1268635,0.034392082829182546
2018-07-01,08W,61999,1803238,0.03438203942019855
2017-12-01,08F,78505,2289074,0.034295527361719196
2017-04-01,04Q,39592,1155383,0.034267424741406094
2017-12-01,07M,90734,2648963,0.034252649055498324
2017-10-01,07M,89320,2611434,0.034203429992869815
2017-03-01,03H,54586,1596213,0.034197190475206
2018-08-01,03H,56518,1652770,0.03419592562788531
2019-07-01,03H,52276,1532720,0.03410668615272196
2019-05-01,08W,68124,1997557,0.03410365761778012
2017-08-01,01W,82740,2428301,0.034073205916399986
2017-10-01,08F,76041,2237400,0.03398632341110217
2018-06-01,03H,54712,1610543,0.03397115134460862
2019-03-01,08W,63819,1878845,0.033967144708584265
2017-08-01,07M,87150,2573660,0.03386228173107559
2019-07-01,08F,79191,2342118,0.03381170376556604
2018-02-01,00M,81221,2405163,0.033769436832347746
2019-06-01,01E,50155,1485487,0.03376333821837552
2018-08-01,08F,79338,2356208,0.03367189993413145
2019-02-01,03H,50127,1489163,0.03366119088373805
2018-08-01,08E,70553,2096268,0.033656479037985604
2017-11-01,07M,89656,2666078,0.03362842347448199
2017-05-01,08F,76503,2276988,0.0335983325340318
2017-01-01,99J,107835,3214315,0.03354836100382196
2017-11-01,03H,54712,1631652,0.03353165993729055
2017-09-01,08F,74515,2228481,0.03343757474261616
2019-06-01,08E,68110,2039890,0.03338905529219713
2019-04-01,08E,66563,1994582,0.03337190448926141
2017-08-01,00M,88158,2642028,0.0333675494733591
2017-07-01,03H,51408,1541531,0.033348664412198005
2019-02-01,08E,64001,1921787,0.03330285822518313
2018-01-01,00M,90972,2733584,0.03327938706108903
2018-02-01,08F,70266,2113032,0.03325363742716627
2017-03-01,08F,77518,2334468,0.03320585246831398
2019-03-01,08F,78218,2357901,0.03317272438495085
2017-10-01,02D,28735,866436,0.033164596115581535
2018-12-01,08F,76440,2305936,0.033149228773044874
2017-08-01,08W,59472,1794241,0.03314604894214322
2018-02-01,03H,48048,1453556,0.033055485994347655
2017-10-01,00M,87066,2637501,0.03301079317126325
2018-03-01,00M,90328,2738339,0.03298641986985541
2018-08-01,08W,60788,1843719,0.03297031706024617
2017-11-01,08F,74109,2247922,0.032967780910547605
2018-09-01,03H,51471,1561868,0.032954769545185635
2017-12-01,03H,53676,1628877,0.03295276438920802
2019-02-01,08F,69748,2118301,0.03292638770410815
2017-08-01,03H,51940,1579322,0.032887530218663454
2017-11-01,00M,87556,2662571,0.03288400572228872
2018-11-01,03H,52969,1611384,0.03287174255174434
2017-09-01,07T,49028,1492315,0.032853653551696525
2017-07-01,08F,72149,2197077,0.03283863059874551
2018-11-01,08F,77385,2356854,0.03283402366035401
2019-05-01,03M,33754,1029358,0.03279131264341463
2017-07-01,07T,50127,1530025,0.03276220976781425
2017-04-01,08F,68327,2087207,0.032736091820312986
2017-09-01,07M,83944,2564836,0.03272879825454727
2017-06-01,07M,85470,2617933,0.032647894350237384
2018-10-01,08E,71169,2182365,0.03261095188018503
2017-09-01,03H,51548,1581605,0.03259220854764622
2017-04-01,03H,47572,1459876,0.032586329249881495
2018-04-01,03H,52178,1601569,0.03257930192205269
2017-09-01,00M,85232,2616404,0.03257600890382372
2019-05-01,08F,79807,2451611,0.03255288053447305
2018-12-01,03H,52787,1623021,0.03252391681931411
2018-05-01,08F,74907,2303388,0.032520356969820106
2017-06-01,03H,51086,1573419,0.032468147391127224
2019-01-01,03M,33369,1028560,0.032442443804931165
2017-03-01,00M,90671,2796285,0.03242552171899502
2018-07-01,08E,67704,2088847,0.03241213932853866
2018-10-01,08F,77133,2381020,0.03239493998370446
2019-06-01,08F,74354,2297110,0.03236849780811542
2017-07-01,00M,84966,2625572,0.03236094839524492
2018-04-01,08W,56959,1760147,0.03236036535584812
2019-03-01,08E,68600,2123887,0.032299270158911465
2017-04-01,07T,43120,1335167,0.03229558549604656
2017-01-01,02D,26880,832939,0.032271270765326154
2017-12-01,00M,86065,2667506,0.032264219836806364
2017-06-01,00M,84581,2632310,0.03213185377102241
2017-02-01,00M,78134,2433917,0.03210216289216107
2018-03-01,02D,29050,905224,0.03209150442321459
2018-12-01,08E,66353,2069012,0.03206989616299954
2018-11-01,08W,59395,1853527,0.03204431335502531
2017-10-01,07T,47474,1481784,0.03203840775713599
2018-04-01,00M,83650,2612891,0.03201434732639058
2018-05-01,08E,67711,2116286,0.03199520291680803
2017-11-01,01W,76776,2401876,0.03196501401404569
2018-11-01,08E,69209,2166816,0.03194041395300755
2017-07-01,07M,83986,2630510,0.03192764901102828
2017-02-01,03H,44065,1380236,0.03192569966295619
2019-03-01,03H,51590,1616990,0.0319049592143427
2018-04-01,08E,64197,2012364,0.03190128624841231
2017-07-01,02D,27335,856968,0.03189734039077305
2019-05-01,03H,54754,1720061,0.03183259198365639
2017-10-01,08E,66381,2085674,0.031827121592348566
2019-03-01,03M,33201,1043244,0.03182476966078885
2018-10-01,99J,110558,3474872,0.031816423741651494
2017-05-01,00M,86632,2725884,0.03178124967900321
2019-01-01,08E,69734,2197803,0.03172895841893018
2017-08-01,07T,46543,1467580,0.03171411439240109
2017-04-01,00R,49098,1548989,0.03169680352797857
2018-06-01,08F,73353,2314888,0.03168749416818438
2019-04-01,08F,70581,2229771,0.03165392320556685
2017-11-01,02D,28049,886147,0.03165276190067788
2018-09-01,08E,63434,2005758,0.03162594889313666
2017-08-01,02D,28217,893027,0.031597028981206615
2017-12-01,02D,28567,904378,0.03158745568777657
2018-09-01,02D,26852,850454,0.03157372415204115
2019-06-01,03H,49133,1556261,0.031571182468750424
2017-02-01,07T,44128,1397864,0.03156816399878672
2018-04-01,99J,103656,3284351,0.031560573154330945
2017-09-01,01W,72730,2306392,0.031534101748531905
2017-05-01,99J,105476,3347972,0.031504445078991104
2018-04-01,08F,71141,2258846,0.031494400237997634
2017-01-01,00M,80766,2568341,0.0314467588221346
2018-09-01,08W,56973,1812384,0.03143539117538005
2018-05-01,00M,84595,2693695,0.03140481754615872
2018-11-01,00M,84371,2687369,0.03139539080788682
2017-11-01,99J,106309,3388126,0.03137693226284973
2018-03-01,08E,65667,2093955,0.03136027278523178
2017-07-01,99J,102816,3281408,0.03133289124668435
2019-02-01,00M,77742,2482441,0.03131675637004062
2017-05-01,07M,85036,2717398,0.03129317089362692
2017-04-01,07M,74060,2368052,0.031274651063405705
2018-01-01,07T,48986,1566820,0.03126459963492935
2018-06-01,08E,64666,2074192,0.031176477394570995
2017-04-01,08W,50799,1630311,0.031159085597778583
2017-08-01,99J,102893,3302636,0.031154810884396585
2019-02-01,99J,98826,3172304,0.031152752069158567
2018-02-01,08E,58212,1869122,0.031144034471800128
2017-05-01,03H,49028,1574330,0.03114213665495798
2018-08-01,99J,109858,3529703,0.03112386509573185
2018-02-01,07T,43442,1395958,0.03111984744526698
2018-01-01,02D,27195,874229,0.031107410072189322
2018-07-01,00M,83349,2679517,0.031105979174604975
2018-03-01,08F,70784,2276974,0.031086872313869196
2017-02-01,99J,92477,2975992,0.031074344285871736
2017-10-01,01W,75320,2423885,0.031074081484888928
2018-06-01,08W,57022,1836798,0.03104424111960052
2017-04-01,99J,97041,3126766,0.031035581172367873
2018-02-01,99J,96075,3098015,0.031011793035217713
2018-02-01,08W,52857,1705878,0.03098521699676061
2019-05-01,00M,87885,2836386,0.030984851850206566
2017-04-01,00M,77483,2503472,0.030950216339547636
2018-01-01,99J,104496,3377594,0.030937999060869956
2019-06-01,03M,31045,1003468,0.030937708028556964
2017-07-01,08E,64960,2101470,0.030911695146730624
2017-12-01,08E,64771,2096547,0.03089413211342269
2017-06-01,08W,54971,1785240,0.03079193833882279
2018-05-01,99J,106211,3450878,0.030777964332555367
2017-12-01,99J,105497,3428708,0.030768732712146966
2018-10-01,00M,84546,2749183,0.03075313647727343
2018-06-01,99J,103922,3380466,0.030741915463726007
2018-06-01,02D,27671,900172,0.03073968086099101
2017-10-01,99J,103103,3355044,0.030730744514826037
2017-11-01,07T,47845,1557894,0.03071133209319761
2018-02-01,01W,67949,2213264,0.030700811109745606
2019-01-01,00M,83762,2728334,0.03070078663389453
2018-08-01,00M,82089,2675390,0.030683003225697936
2017-05-01,00R,50435,1643930,0.030679530150310535
2017-05-01,02D,26740,871686,0.030676183855195563
2017-08-01,08E,61831,2017083,0.030653671663486332
2017-01-01,07M,78883,2574193,0.03064377845794779
2017-02-01,08E,57757,1884932,0.03064142366939497
2019-04-01,00R,51569,1684357,0.03061643107725975
2018-01-01,08E,64715,2113858,0.030614639204714793
2018-12-01,99J,106995,3498230,0.030585467507853972
2019-04-01,03M,30961,1012535,0.030577708424893955
2017-12-01,08W,55559,1818281,0.03055578318202742
2019-01-01,99J,106918,3503623,0.0305164111549673
2017-01-01,07T,45703,1497872,0.030511952957262035
2019-07-01,99J,105966,3473815,0.03050421510644637
2019-07-01,03M,32711,1073408,0.030473967028380636
2018-07-01,99J,104188,3421367,0.030452155527308237
2017-03-01,99J,104762,3448124,0.030382318037286363
2017-01-01,00R,49854,1641242,0.03037577639373109
2018-11-01,99J,105735,3483135,0.030356273873966985
2018-09-01,99J,98035,3230605,0.03034570924021971
2019-06-01,00M,79681,2626110,0.030341836404415658
2017-11-01,08E,65492,2158577,0.03034035848616936
2017-11-01,08W,55587,1833845,0.030311722092107023
2019-07-01,14L,118958,3929804,0.030270720880736037
2018-12-01,00M,83468,2758901,0.03025407580772199
2017-06-01,08E,63805,2109342,0.03024876952149059
2019-07-01,00M,82187,2718781,0.03022935646526881
2017-04-01,08E,57820,1913240,0.03022098638957998
2019-06-01,07T,45493,1505814,0.030211566634391764
2017-02-01,00R,44569,1476643,0.03018265078289065
2018-04-01,02D,26054,863255,0.03018111681947976
2017-03-01,02D,27622,915646,0.030166680136209847
2018-04-01,07T,45437,1506344,0.0301637607345998
2017-06-01,99J,101297,3359172,0.03015534780594742
2017-06-01,02D,26355,874002,0.030154393239374737
2018-01-01,08W,59808,1984391,0.030139221554623057
2017-03-01,07T,47859,1588389,0.03013052847885499
2019-03-01,00M,83181,2761571,0.03012089857548475
2017-10-01,15D,80605,2677856,0.03010057299571
2017-09-01,08E,62559,2079022,0.030090590671960182
2018-07-01,08F,68642,2281689,0.030083854548100114
2018-05-01,08W,56987,1894785,0.030075707797982357
2019-02-01,03M,28308,943080,0.030016541544725793
2019-04-01,00M,80437,2679770,0.03001638200293309
2019-04-01,14L,114541,3817467,0.030004450595119747
2019-03-01,99J,103467,3449782,0.029992329950124384
2017-09-01,99J,97762,3262370,0.02996655805442056
2018-09-01,08F,66395,2219300,0.02991709097463164
2017-10-01,08W,54509,1822085,0.029915728410035754
2019-02-01,14L,105273,3520896,0.02989949149307449
2018-06-01,00M,79093,2652342,0.029820060912205137
2019-05-01,14L,120729,4051000,0.02980227104418662
2018-09-01,00M,78064,2619689,0.029798957051772178
2018-11-01,02D,27328,917479,0.02978596785321517
2017-12-01,01W,72282,2427457,0.029776840537237118
2017-09-01,02D,25354,851817,0.02976460906509262
2018-08-01,02D,27482,923667,0.02975314696746771
2017-09-01,08W,53123,1786487,0.029736012632613617
2018-01-01,01W,71547,2407712,0.029715763347111283
2018-10-01,15D,83461,2809786,0.029703685618762424
2018-12-01,03M,31108,1047925,0.02968533053415082
2017-05-01,07T,47054,1586615,0.029656848069632518
2019-06-01,14L,109116,3680200,0.029649475571979785
2017-05-01,08E,64281,2170682,0.02961327361631045
2018-03-01,08W,53221,1801388,0.02954444017613085
2018-10-01,07T,46676,1581326,0.02951700028963035
2018-07-01,02D,27027,915939,0.029507423529296164
2017-08-01,00R,49560,1680335,0.0294941187322766
2017-02-01,02D,22393,759359,0.029489345619134032
2017-03-01,07M,80815,2744092,0.029450543203361986
2018-07-01,07T,46235,1571624,0.029418614121443806
2018-10-01,03M,30709,1043890,0.029417850539807833
2019-01-01,14L,115857,3940949,0.029398249000431115
2018-02-01,02D,24150,821975,0.02938045560996381
2018-03-01,99J,103355,3517932,0.029379476351447383
2018-08-01,07T,43911,1496541,0.02934166187227747
2017-06-01,00R,49756,1697060,0.02931893981355992
2018-05-01,02D,26936,919701,0.029287779397869525
2017-04-01,02D,23688,809185,0.02927389904657155
2018-11-01,00R,49084,1679120,0.029231978655486206
2018-10-01,02D,27328,934997,0.029227901265993367
2018-05-01,07T,46865,1604994,0.029199486103997897
2017-07-01,10J,47264,1619182,0.02919004781426671
2018-11-01,03M,29309,1004293,0.029183714314448075
2019-07-01,15D,81452,2791753,0.029175933544264124
2017-01-01,08W,50757,1739869,0.02917288600463598
2017-07-01,09W,63595,2181820,0.02914768404359663
2017-03-01,00R,51779,1776654,0.029144110220673244
2018-01-01,15D,79933,2742739,0.029143494878659616
2018-08-01,03M,30905,1060918,0.029130432323704564
2019-07-01,07T,47334,1625333,0.02912264748208521
2017-08-01,99K,39655,1362143,0.029112215090486095
2017-08-01,15D,77707,2669298,0.029111399326714364
2017-02-01,07M,69461,2395056,0.02900182709715347
2019-04-01,99J,98441,3395735,0.028989600189649665
2019-04-01,07T,43456,1500273,0.028965394964783075
2019-05-01,07T,46991,1624848,0.02892024361663368
2017-04-01,09W,57358,1984169,0.0289078198480069
2017-05-01,08W,53599,1857609,0.02885375770681559
2018-08-01,14L,111349,3864491,0.028813367659544297
2018-01-01,99K,39557,1372937,0.02881195568332706
2017-10-01,00R,47446,1647983,0.02879034553147696
2017-05-01,09W,63476,2204990,0.028787432142549398
2019-03-01,02D,26845,932950,0.028774318023473928
2018-10-01,14L,112945,3926543,0.02876448825340764
2017-06-01,15D,77882,2708345,0.028756306895908756
2017-02-01,09W,55944,1947375,0.02872790294627383
2019-01-01,02D,26866,935719,0.028711611071272465
2018-03-01,01W,69965,2441823,0.028652772948735434
2018-01-01,05F,44499,1557346,0.02857361177284945
2018-07-01,00R,47831,1674210,0.028569295369159184
2017-01-01,08E,58478,2048813,0.028542380392939718
2018-09-01,07T,40229,1410444,0.0285222242074127
2019-04-01,02D,26054,913614,0.02851751396103825
2019-01-01,15D,81263,2853548,0.02847788086971027
2018-11-01,14L,109725,3853024,0.02847763211441195
2017-11-01,99K,39760,1396459,0.028472013857907753
2018-05-01,03M,29470,1035361,0.028463502102165333
2017-04-01,15D,72856,2560082,0.028458463439842943
2018-04-01,01W,66843,2349346,0.028451747848124542
2018-08-01,15D,80948,2845487,0.028447854444599466
2017-03-01,08E,63154,2222700,0.028413191163899763
2019-03-01,14L,108458,3819629,0.02839490432185953
2018-12-01,07T,42952,1513012,0.02838840670133482
2019-06-01,02D,26313,927608,0.028366508266422886
2019-06-01,00R,45829,1616511,0.028350564889443992
2019-06-01,99J,94843,3346076,0.02834454447537952
2018-12-01,14L,106505,3761324,0.028315827086419568
2019-05-01,15D,84819,2996940,0.02830186790526337
2019-02-01,15D,76125,2692386,0.028274177625347927
2017-02-01,15D,68677,2430716,0.02825381492531419
2017-07-01,08W,51247,1815732,0.028223878854368376
2019-03-01,07T,43449,1540855,0.028197980991073138
2018-09-01,14L,100240,3556725,0.02818323035938961
2018-04-01,99K,37695,1337793,0.028177004962651173
2017-11-01,03M,28056,995818,0.028173822927482734
2019-02-01,07T,40803,1449073,0.02815800170177762
2019-01-01,07T,43911,1560551,0.02813813838830003
2018-02-01,00R,42980,1527833,0.028131346816045996
2018-03-01,03M,28637,1018692,0.02811153911093834
2017-11-01,14L,105833,3765252,0.028107813235342546
2017-07-01,00R,45815,1630576,0.02809743305433172
2018-05-01,01W,69076,2458748,0.028093973030176335
2018-07-01,01W,68306,2433702,0.02806670660582109
2017-10-01,02M,47621,1697325,0.028056500670172183
2018-04-01,15D,76489,2727619,0.028042406215824132
2017-07-01,15D,76860,2741850,0.028032168061710157
2018-05-01,14L,107079,3820372,0.028028422363057838
2018-06-01,15D,76188,2718522,0.028025522692109905
2018-03-01,07T,43085,1538927,0.027996779574339783
2017-04-01,14L,95921,3426496,0.027993903976540467
2017-06-01,09W,63399,2265731,0.02798169773905199
2018-08-01,99K,39571,1414582,0.02797363461432423
2018-02-01,03M,25557,913645,0.027972571403553897
2017-11-01,15D,74970,2681554,0.027957669321594866
2018-12-01,02D,25627,917042,0.02794528494878097
2019-04-01,15D,78946,2827901,0.02791681887025041
2017-08-01,14L,102473,3670920,0.02791480064942848
2017-09-01,15D,76244,2732972,0.027897834299070754
2017-12-01,07T,40964,1471462,0.02783897919212321
2017-09-01,99K,36939,1327839,0.02781888466899978
2017-03-01,99K,38577,1387315,0.027806950836688136
2018-11-01,15D,78960,2839620,0.027806537494453484
2017-02-01,08W,45269,1628048,0.02780569123269093
2018-02-01,15D,73367,2638860,0.027802535943551383
2017-09-01,03M,26572,956915,0.027768401582167694
2019-02-01,02D,23212,836499,0.027748987147623607
2017-02-01,15N,259553,9357077,0.027738683779133164
2017-01-01,05F,41160,1484313,0.027730000343593297
2018-07-01,14L,105742,3813558,0.02772791183456499
2017-05-01,15D,77147,2782457,0.027726214636919815
2017-06-01,05F,41412,1493800,0.027722586691658856
2018-06-01,14L,103362,3730556,0.027706861926211534
2019-05-01,99J,100226,3621014,0.027678987156636234
2018-09-01,15D,75425,2728023,0.02764822730600145
2017-06-01,10J,45745,1654585,0.027647416119449892
2017-12-01,00R,47502,1718250,0.027645569620253163
2017-01-01,09W,58079,2105390,0.027585862951757155
2019-06-01,15D,75432,2735300,0.02757723101670749
2017-06-01,07T,42406,1537727,0.02757706667048182
2017-12-01,03M,28063,1017980,0.027567339240456592
2018-11-01,07T,42882,1555673,0.02756491884862693
2018-03-01,14L,104013,3778131,0.02753027886010305
2018-03-01,15D,79065,2872111,0.02752853214934938
2018-10-01,99K,38430,1397025,0.027508455467869224
2017-10-01,14L,100352,3652450,0.027475256334788978
2018-05-01,99K,38150,1390681,0.02743260316348609
2017-07-01,99K,38059,1387966,0.02742070050707294
2018-07-01,03M,27139,990149,0.027409006119281036
2017-12-01,14L,100653,3680251,0.027349493281844092
2017-03-01,05F,43561,1593071,0.02734404179098107
2018-06-01,01W,65107,2384227,0.027307383063777065
2017-01-01,14L,96159,3526081,0.027270785895162363
2017-06-01,15N,282982,10390867,0.027233723615170898
2018-02-01,14L,94080,3455071,0.0272295417373478
2017-09-01,00R,44478,1633965,0.027220901304495507
2017-10-01,99K,37590,1381487,0.027209810877699175
2018-01-01,00R,45626,1677705,0.027195484307431878
2017-03-01,03M,27615,1016278,0.02717268306506684
2018-09-01,00R,41951,1544485,0.027161804743976146
2018-08-01,01W,67480,2485715,0.02714711863588545
