,practice,pct,items,rate,monthly_rate,code_x,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,code_y,dispensing_patients,total_items
6032,M92012,06A,2506,261.0348688836228,21.752905740301898,M92012,6,0.41403798506113465,6.0,7.0,371.81,81.35000000000001,23.22,476.38,36.71528679801921,66.6939306714132,56.929280353879605,14.8206584621858,24.131692437151603,M92012,0.0,168330
6033,M92013,06A,3570,524.5692874722961,43.714107289358004,M92013,6,0.5024682257879762,6.0,6.0,383.44,96.53,27.0,506.97,41.5361920803783,62.3920490482121,56.1284423032189,15.022156573116698,22.8626292466765,M92013,0.0,174242
6034,M92014,06A,720,359.8200899550225,29.985007496251878,M92014,6,0.2735687427969823,1.0,1.0,387.59999999999997,83.18,21.11,491.89,31.4844111549852,80.9782264490032,55.6939127609814,23.000987166831198,15.4787759131293,M92014,0.0,33655
6035,M92015,06A,135,53.21070783379865,4.434225652816554,M92015,6,0.3525594362810988,1.0,1.0,283.0,70.75,10.76,364.51,35.9367561576355,60.079270625562,47.25902960499229,16.903331512834498,18.798470780994002,M92015,0.0,27161
6036,M92016,06A,5700,423.24899292728657,35.270749410607216,M92016,6,0.5328845597122003,5.0,5.0,418.8300000000001,97.0,24.35,540.1800000000002,40.8736704759149,58.435130443689296,47.459230908745695,13.0365659777424,23.6652695476225,M92016,0.0,135025
6037,M92019,06A,3107,484.4783450498331,40.37319542081942,M92019,6,0.5003133824986734,6.0,6.0,379.83,68.78999999999999,23.84,472.46,41.4049970400374,66.1644235422255,53.4520276275107,13.627160878367901,24.9493848310232,M92019,0.0,162379
6038,M92022,06A,2785,680.70718592146,56.725598826788335,M92022,6,0.4039818337831224,2.0,4.0,430.17,96.26,25.66,552.09,29.174185881158,65.2513188471397,51.421449124329996,16.810563737938,24.261046216353503,M92022,0.0,76545
6039,M92024,06A,6295,462.84779451861743,38.57064954321812,M92024,6,0.5118552722838278,8.0,6.0,415.2900000000001,97.0,27.0,539.2900000000001,33.238297463909504,60.6407152122414,56.769010367488605,14.7402901263453,24.989861176103602,M92024,0.0,267181
6040,M92026,06A,2164,563.297180043384,46.94143167028199,M92026,6,0.5090801222616212,2.0,2.0,404.8000000000001,70.19,27.0,501.9900000000001,28.8586602017068,67.2507659492707,59.895812144531,20.1448151021464,19.948280320662,M92026,0.0,86588
6041,M92027,06A,2072,650.6345675781761,54.21954729818134,M92027,6,0.5135606285332146,2.0,2.0,389.42,95.25,26.7,511.37,42.2429661330049,76.6545761870205,51.3981849222834,29.4678560442941,15.718240541371902,M92027,0.0,107037
6042,M92028,06A,2966,295.2810778522599,24.606756487688326,M92028,6,0.3658445763780348,7.0,7.0,433.72,84.41,21.72,539.85,41.4321819759134,69.98757928660349,50.7221960601984,7.32925586136595,19.0601427115189,M92028,0.0,121765
6043,M92029,06A,3003,646.4088397790055,53.86740331491712,M92029,6,0.43636982905776334,4.0,3.0,433.92999999999995,93.9,27.0,554.8299999999999,24.875422836752897,93.20092983311778,69.649492978198,19.6476360392507,18.6306868867083,M92029,0.0,112182
6044,M92030,06A,2790,526.5724037055095,43.88103364212579,M92030,6,0.4482167745454757,2.0,2.0,429.86,94.44999999999999,26.18,550.4899999999999,46.297261824324295,75.4526254166874,58.766704400090894,14.532158259891201,23.416463528970603,M92030,0.0,102134
6045,M92031,06A,867,134.37277207774093,11.197731006478412,M92031,6,0.48610427829874553,,,404.60999999999996,95.29,27.0,526.9,37.178440298507496,53.02380028346501,49.247141371097605,9.731074148919632,24.8406653194466,M92031,0.0,111276
6046,M92035,06A,2374,393.2120701078119,32.767672508984326,M92035,6,0.4673976276708734,2.0,2.0,392.1800000000001,87.0,24.560000000000002,503.7400000000001,40.27224035507,71.2364689371861,41.147850425056504,10.889230244069,22.7479091995221,M92035,0.0,106943
6047,M92039,06A,2892,447.51637695362876,37.2930314128024,M92039,6,0.46053963892114824,4.0,4.0,419.90000000000003,97.0,26.8,543.7,30.5068102428394,58.872219648676605,56.369209955174206,15.8779576587796,21.1550435865504,M92039,0.0,127320
6048,M92040,06A,4172,566.2131442337054,47.18442868614212,M92040,,0.5469465086488456,2.0,2.0,430.98,97.0,27.0,554.98,36.0536970747889,70.7899802848858,65.0135942207601,14.920874152223101,23.5810097965335,M92040,0.0,185208
6049,M92041,06A,1309,285.5169405263923,23.79307837719936,M92041,6,0.41675794697376783,1.0,1.0,412.42999999999995,92.9,25.92,531.2499999999999,31.494576580491,59.1877999607675,53.5611498312774,13.1350412505428,24.802431610942303,M92041,0.0,60715
6050,M92042,06A,645,186.0711108974205,15.505925908118376,M92042,6,0.33173385002471545,3.0,3.0,432.7,96.37,24.0,553.0699999999999,28.6511020348837,90.7215822135107,66.4218910392707,18.1104651162791,17.5058139534884,M92042,0.0,43577
6051,M92043,06A,2918,553.2889850996255,46.10741542496879,M92043,6,0.4823209990291668,3.0,3.0,433.2,97.0,27.0,557.2,19.773369236883898,77.73910704906291,57.1409276286917,21.9420174741859,17.962668784749802,M92043,0.0,100873
6052,M92044,06A,2747,640.6374501992032,53.38645418326693,M92044,6,0.510963526193481,3.0,3.0,433.65000000000003,94.75,26.9,555.3000000000001,22.5185936837143,94.31222697707692,54.744796331045706,24.2402826855124,18.6902237926973,M92044,0.0,79329
6053,M92607,06A,8110,597.8290916462415,49.81909097052013,M92607,6,0.5672315260758356,3.0,3.0,434.07,97.0,27.0,558.0699999999999,34.8097482064337,64.5308083061301,49.2006068667443,12.6706254337935,23.6986195727616,M92607,0.0,318667
6054,M92609,06A,3238,621.8054377570452,51.817119813087096,M92609,6,0.6302037431796828,2.0,2.0,390.24999999999994,97.0,24.71,511.9599999999999,29.1178749260209,92.4220357834337,56.25395239622971,14.882712398975,22.621722846441898,M92609,0.0,90492
6055,M92612,06A,1621,394.3159473758893,32.85966228132411,M92612,6,0.3612794422293577,2.0,2.0,422.93,92.11,25.880000000000003,540.92,38.613736344217294,77.00906316565829,45.4526571044219,11.714460036607699,22.5198291641245,M92612,0.0,114594
6056,M92627,06A,1975,611.171282686059,50.930940223838256,M92627,6,0.48445505115063,3.0,3.0,430.94000000000005,96.67,27.0,554.61,42.636025015441604,89.50808838137579,64.54076669659861,19.5799876466955,22.643607164916602,M92627,0.0,78246
6057,M92629,06A,1230,345.2793113128099,28.77327594273416,M92629,6,0.5074125818758486,2.0,2.0,433.19,97.0,27.0,557.19,31.225577686915898,60.1578468663124,54.8715103423251,8.67406542056075,27.832943925233604,M92629,0.0,50446
6058,M92630,06A,2329,437.8368216568493,36.48640180473744,M92630,6,0.43349568887094586,5.0,5.0,432.09000000000003,97.0,27.0,556.09,43.564506490990105,87.8953992863546,63.804984090278396,13.0906274206042,25.449264136328395,M92630,0.0,145811
6059,M92640,06A,932,383.17116623269834,31.930930519391527,M92640,6,0.43493934413614,1.0,1.0,422.84999999999997,95.58,22.55,540.9799999999999,31.5760796041308,77.42621723665859,51.1596228581406,11.440860215053801,20.275268817204303,M92640,0.0,29667
6060,M92643,06A,2,0.7401924500370096,0.0616827041697508,M92643,6,0.15210467865898833,1.0,1.0,400.96,90.53999999999999,22.22,513.72,,,,,,,,15965
6061,M92647,06A,1617,535.6521739130435,44.63768115942029,M92647,6,0.5448081098990906,2.0,2.0,400.88,86.36,25.75,512.99,36.8851638586059,94.5188403713258,66.6053821172332,23.770221195113898,18.2568504456916,M92647,0.0,68804
6062,M92649,06A,1913,510.03132706791973,42.50261058899331,M92649,6,0.5588852344554495,4.0,4.0,428.85,94.38,25.5,548.73,43.4946091081594,75.1930133205817,58.677026650946296,18.668831168831197,22.8192640692641,M92649,0.0,68452
6063,M92654,06A,3921,509.0499940496154,42.42083283746795,M92654,6,0.4663383020167985,2.0,2.0,428.8300000000001,96.03999999999999,24.77,549.6400000000001,43.8391960200352,71.5790771833875,59.9246615752475,13.8332430969139,24.531672983215998,M92654,0.0,173782
6064,N81001,01R,2526,543.157668392854,45.26313903273783,N81001,3,0.5427390106933646,5.0,5.0,435.0,95.6,26.560000000000002,557.1600000000001,12.9204559552014,85.92619702451721,56.57809308089029,29.995693367786398,15.559862187769198,N81001,0.0,85826
6065,N81002,01C,6313,501.36665365091756,41.7805544709098,N81002,3,0.4502891483066725,9.0,9.0,426.26,86.48,25.439999999999998,538.1800000000001,6.75587251480971,89.3356310718435,56.120659241253996,23.825367199545603,18.9547999675404,N81002,0.0,189390
6066,N81005,02F,6195,668.8740530132623,55.739504417771855,N81005,3,0.4275901753745908,8.0,8.0,434.72,96.9,27.0,558.62,11.517169004749801,95.20686059061491,50.2802955587226,20.035343494588002,19.7901480008836,N81005,0.0,160551
6067,N81006,02F,2399,471.501572327044,39.29179769392034,N81006,3,0.4391691496306912,1.0,1.0,434.89,97.0,27.0,558.89,12.872592732327199,89.57408401144491,45.3695215667913,22.678571428571402,18.781746031746,N81006,4386.0,118145
6068,N81007,02E,6166,585.7690237182937,48.81408530985781,N81007,4,0.5223189859613868,,,424.1700000000001,81.25,26.689999999999998,532.1100000000001,19.105853711583897,80.3178497001015,52.94649521842071,19.436832656146603,17.5677974109421,N81007,0.0,212780
6069,N81008,01R,6112,641.5619177578923,53.463493146491025,N81008,3,0.593333905278063,5.0,5.0,429.83,97.0,27.0,553.8299999999999,10.591308920587599,85.2302273275755,62.886829924820994,28.7843304236747,17.5154353842878,N81008,0.0,239228
6070,N81009,02F,3667,505.1602015865181,42.09668346554317,N81009,3,0.4836343545917691,3.0,3.0,395.5499999999999,67.03999999999999,27.0,489.5899999999999,10.1066106659298,70.5404155133521,58.386472849048204,22.2817869415808,20.4893470790378,N81009,0.0,115062
6071,N81010,01R,3703,561.2873888439774,46.77394907033145,N81010,3,0.49152548610245184,4.0,4.0,435.0,97.0,27.0,559.0,13.8243075346784,72.9089135898,60.954101342857,21.0526315789474,19.1868893791365,N81010,0.0,138491
6072,N81011,01F,9126,630.8549307863797,52.5712442321983,N81011,4,0.5906753966268322,11.0,10.0,431.86000000000007,97.0,27.0,555.8600000000001,20.020253485209103,72.2495457425872,49.496652600934404,19.112773009263197,19.811336789326102,N81011,0.0,297283
6073,N81012,02E,5525,549.7056628803582,45.80880524002985,N81012,4,0.45757093371091095,9.0,12.0,417.24,95.98,26.78,540.0,24.026205621753697,78.1121309475583,59.3147338106592,14.8691312760974,21.611162032793604,N81012,0.0,161241
6074,N81013,01C,3134,402.2332028492588,33.51943357077157,N81013,3,0.4350436937575898,5.0,5.0,435.0,97.0,27.0,559.0,16.580180176669298,86.741607185603,54.191544576123,18.5113016367888,19.337490257209698,N81013,0.0,171440
6075,N81014,02E,4568,507.8659180610373,42.32215983841977,N81014,4,0.49819997358202256,7.0,7.0,406.06999999999994,96.99000000000001,27.0,530.06,7.03618850549207,85.0383940168415,48.149990415126894,20.3040053256407,21.468989237767698,N81014,0.0,149362
6076,N81015,01R,3876,326.98743004977365,27.248952504147805,N81015,3,0.5119516001661847,10.0,10.0,398.44,90.75,27.0,516.19,28.8230957295075,71.5609716302099,50.891887830631106,12.7243751048482,23.9724878376111,N81015,0.0,196770
6077,N81016,01R,9648,510.6292892048763,42.55244076707302,N81016,3,0.5755381185182398,6.0,6.0,434.43000000000006,96.95,27.0,558.3800000000001,27.154681517509697,85.19930396856641,57.239077299746505,11.820009077352,23.2081955520975,N81016,0.0,238711
6078,N81017,02F,3077,555.7160917464331,46.30967431220276,N81017,3,0.585195266056045,3.0,3.0,355.88,76.34,24.0,456.22,12.4329094360087,64.61116066162171,56.78839425628839,20.3362255965293,18.9226319595083,N81017,0.0,118224
6079,N81018,02F,5038,640.1863715783344,53.348864298194535,N81018,3,0.586895304606414,4.0,4.0,421.79,96.72,27.0,545.51,7.87087340631037,80.26827816666791,43.9225212792054,26.384615384615397,18.7948717948718,N81018,2632.0,189411
6080,N81019,01F,6424,516.3883362472619,43.03236135393849,N81019,4,0.516396738996588,11.0,11.0,422.04,97.0,27.0,546.04,44.331295190297006,65.3875486849599,69.0904043654238,14.562944374738601,22.730238393977398,N81019,0.0,319007
6081,N81020,02E,7185,488.97231879044284,40.7476932325369,N81020,4,0.5052370552273802,10.0,8.0,426.07000000000005,89.9,27.0,542.97,9.8931020940657,60.26454312984529,61.547458477666204,26.747842376396605,17.951428380277,N81020,0.0,267261
6082,N81021,01C,3444,571.2232204561161,47.60193503800968,N81021,3,0.460230096648103,5.0,5.0,418.15,96.53,27.0,541.68,6.211620332956199,76.0548585493717,56.6769927478785,27.5416195248101,16.7544852109261,N81021,0.0,131711
6083,N81022,01C,5353,483.91981377268513,40.32665114772376,N81022,3,0.46350210998211977,8.0,9.0,423.64000000000004,95.27,27.0,545.9100000000001,7.51618846540536,87.044491538425,53.8251404006112,22.1917557810072,18.334704323188,N81022,0.0,206690
6084,N81023,02F,3405,673.7015663643857,56.14179719703214,N81023,3,0.4572885991206001,13.0,13.0,435.0,96.59,27.0,558.59,24.0544464959301,83.50334311709041,64.7915036974799,18.244987095493396,19.1026404605916,N81023,0.0,106589
6085,N81024,02D,4692,469.96369099787154,39.16364091648929,N81024,3,0.4582133924482665,7.0,7.0,431.91999999999996,97.0,27.0,555.92,27.8347490439276,76.49116581904092,60.6738822077413,17.4987080103359,20.822739018087898,N81024,0.0,227867
6086,N81025,02D,3963,454.24674282657696,37.85389523554808,N81025,3,0.5377991016170057,6.0,8.0,429.49,97.0,27.0,553.49,15.9239869663996,78.31654867764492,42.662163123829,17.2167282259025,21.632312641487,N81025,0.0,176995
6087,N81026,01C,5220,531.2841912419531,44.27368260349609,N81026,3,0.5095529797758485,,8.0,423.9100000000001,91.65,24.0,539.5600000000001,10.680039032886,84.4411120388389,47.8135625095502,22.1288802376806,20.854420653621602,N81026,0.0,184170
6088,N81027,01C,8176,610.3086627104094,50.85905522586745,N81027,3,0.530661915865063,7.0,7.0,421.03000000000003,94.19,27.0,542.22,13.915932166302,70.1992291580337,52.6414327110066,24.8303423314734,17.8947368421053,N81027,0.0,311275
6089,N81028,02E,4499,564.0848822994703,47.007073524955864,N81028,4,0.45919697644282337,3.0,3.0,433.43,97.0,26.990000000000002,557.4200000000001,21.6985899009625,83.38621135371629,53.1969457771311,15.4693820616543,20.259450411493898,N81028,0.0,132851
6090,N81029,01C,6620,542.9010763710918,45.24175636425765,N81029,3,0.4884650897026098,9.0,9.0,435.0,97.0,27.0,559.0,15.137222385381,62.952046451231496,54.5775936239603,22.3282754119759,17.993147332354397,N81029,0.0,267957
6091,N81030,02F,7511,618.524440540485,51.54370337837375,N81030,3,0.5699404325783632,9.0,9.0,433.30999999999995,96.57,27.0,556.8799999999999,10.638201448917401,92.0610957706797,46.170456366471605,26.936692187371396,16.558821108092502,N81030,3982.0,286538
6092,N81031,02F,2463,434.4617736553529,36.20514780461274,N81031,3,0.5070983259938333,5.0,4.0,431.7,97.0,27.0,555.7,8.340764347202299,92.91884099557859,51.7234928501692,29.0322580645161,16.9159872385679,N81031,0.0,70164
6093,N81032,01R,12710,533.8111921153301,44.48426600961084,N81032,3,0.5464529853002218,18.0,17.0,433.63,96.29,27.0,556.92,10.4119393270105,97.4286921147381,51.5597203700482,20.4136379370024,18.881100726895102,N81032,0.0,387518
6094,N81033,01C,4306,537.4102964118565,44.78419136765471,N81033,3,0.536018203712416,,6.0,423.2,85.65,25.4,534.25,5.719739324980821,85.7410088549245,56.095895970548895,25.7606750191767,17.954487343390397,N81033,0.0,150237
6095,N81034,02F,6677,520.3566720137161,43.36305600114301,N81034,3,0.47363853579414034,7.0,7.0,435.0,95.08,27.0,557.08,14.253029001852902,83.8566007104495,56.9234538067204,17.5086061964615,18.012969337923302,N81034,0.0,164016
6096,N81035,01F,6948,682.9004594933288,56.908371624444065,N81035,4,0.6619644297259119,8.0,8.0,426.59,97.0,27.0,550.5899999999999,25.560091846476997,70.9989694552368,53.7443703180435,20.5323919473333,18.6814235282893,N81035,0.0,221296
6097,N81036,02E,3219,476.62409772348695,39.71867481029058,N81036,4,0.4067001267677303,3.0,3.0,429.89000000000004,94.14,27.0,551.0300000000001,24.346016971068398,91.49350240329349,48.6689886907335,18.7914041040556,17.7670059783487,N81036,0.0,103750
6098,N81037,01F,5820,706.3678291123877,58.86398575936564,N81037,4,0.5408357252068234,6.0,6.0,367.31,77.32000000000001,25.380000000000003,470.01,32.4089340619308,90.38760436670161,57.566703875591294,15.7805292546735,21.1993202233552,N81037,0.0,185087
6099,N81038,02F,3479,508.0933719543363,42.341114329528025,N81038,3,0.5414791250541554,5.0,5.0,434.92,96.24,27.0,558.16,14.2488253290036,88.0124264730966,51.646234355055,24.833434282253197,17.961841308298,N81038,4688.0,152685
6100,N81039,01R,6392,592.7849392562367,49.398744938019725,N81039,3,0.5142404819555271,6.0,6.0,417.75000000000006,96.24,27.0,540.99,13.3473969887555,83.0465317158158,58.87413364983279,18.6130691560297,19.8361592684321,N81039,0.0,201593
6101,N81040,02D,2665,463.84126707858326,38.65343892321527,N81040,3,0.4757999715305896,5.0,5.0,416.31,95.63,26.29,538.23,28.2957022173355,91.02497604038759,55.700558381248506,13.9637163276526,22.2686457760674,N81040,0.0,108894
6102,N81041,02E,5264,620.992715368508,51.74939294737567,N81041,4,0.5498446593816083,6.0,6.0,403.32,95.51,27.0,525.8299999999999,24.638373333333302,78.06050552168091,52.59252405483029,18.9578580862048,18.816184415896302,N81041,0.0,174389
6103,N81042,01C,3990,554.8216644649934,46.23513870541612,N81042,3,0.44975838483880387,5.0,5.0,429.39,97.0,27.0,553.39,10.4595555863215,88.09255465901741,61.713786589346704,26.411960132890396,19.1666666666667,N81042,0.0,154430
6104,N81043,01R,3730,548.5630246951407,45.713585391261724,N81043,3,0.6015415932226655,4.0,4.0,350.38999999999993,63.27,24.0,437.6599999999999,10.1456942296252,80.5540218525754,47.9977581907721,24.3753718024985,16.564544913741802,N81043,0.0,134688
6105,N81044,01R,4571,455.5095126184406,37.95912605153672,N81044,3,0.5047227645071848,5.0,5.0,402.95000000000005,80.08,27.0,510.03000000000003,19.6571057519473,73.20726870831079,64.1577525309722,17.9331003494758,19.828257613579602,N81044,0.0,204494
6106,N81045,01F,9636,672.1969992035856,56.016416600298804,N81045,4,0.5278735420985032,7.0,8.0,435.0,93.83,27.0,555.83,28.2470664925531,88.5541724991599,52.7025669403271,18.8544826126825,19.775693023912,N81045,0.0,310086
6107,N81046,02F,5048,533.2676021620861,44.43896684684051,N81046,3,0.5929312328261814,6.0,7.0,435.0,97.0,27.0,559.0,14.7590383427415,86.8319620220475,53.4869340609958,19.219790675547102,19.974627339042197,N81046,0.0,141153
6108,N81047,01R,7911,595.3939941296003,49.61616617746669,N81047,3,0.5215697644164665,8.0,7.0,435.0,96.75,27.0,558.75,13.417385248970401,57.343210599208405,59.5898217620645,23.0406820221358,19.6171103798983,N81047,0.0,289928
6109,N81048,02E,9047,637.3520571106519,53.11267142588766,N81048,4,0.5769071617624802,6.0,6.0,432.37000000000006,87.0,25.67,545.0400000000001,30.786142574397395,77.08408547057641,58.0060055781849,15.9327065809005,21.764331660422698,N81048,0.0,245639
6110,N81049,01C,3728,625.564582663292,52.130381888607666,N81049,3,0.4596165376927695,5.0,5.0,424.25,97.0,26.86,548.11,13.7454156441718,91.1795878330344,63.44938921826299,23.108384458077698,19.1820040899795,N81049,1411.0,131358
6111,N81050,02F,4240,574.668503919221,47.88904199326842,N81050,3,0.46341735121315736,6.0,7.0,410.7099999999999,93.92,25.84,530.4699999999999,20.4511744217321,77.14971846304809,57.316222803209,20.293168370091397,18.969876277568602,N81050,0.0,152922
